observed_at,tick_time,symbol,bid,ask,spread_points
2026-08-31T12:36:29.507182+00:00,2026-08-31T15:36:29.425000+00:00,USDJPY,159.829,159.832,3.0
2026-08-31T12:36:30.508745+00:00,2026-08-31T15:36:30.417000+00:00,USDJPY,159.829,159.831,2.0
2026-08-31T12:36:31.512347+00:00,2026-08-31T15:36:30.769000+00:00,USDJPY,159.829,159.832,3.0
2026-08-31T12:36:32.515522+00:00,2026-08-31T15:36:32.145000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:33.519089+00:00,2026-08-31T15:36:32.145000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:34.521911+00:00,2026-08-31T15:36:32.145000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:35.525293+00:00,2026-08-31T15:36:35.601000+00:00,USDJPY,159.83,159.832,2.0
2026-08-31T12:36:36.528165+00:00,2026-08-31T15:36:36.561000+00:00,USDJPY,159.83,159.834,4.0
2026-08-31T12:36:37.530872+00:00,2026-08-31T15:36:36.721000+00:00,USDJPY,159.83,159.834,4.0
2026-08-31T12:36:38.534374+00:00,2026-08-31T15:36:38.193000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:36:39.538953+00:00,2026-08-31T15:36:38.193000+00:00,USDJPY,159.831,159.834,3.0
2026-08-31T12:36:40.542670+00:00,2026-08-31T15:36:40.273000+00:00,USDJPY,159.832,159.835,3.0
2026-08-31T12:36:41.546687+00:00,2026-08-31T15:36:41.169000+00:00,USDJPY,159.832,159.834,2.0
2026-08-31T12:36:42.549384+00:00,2026-08-31T15:36:41.169000+00:00,USDJPY,159.832,159.834,2.0
2026-08-31T12:36:43.552266+00:00,2026-08-31T15:36:43.376000+00:00,USDJPY,159.83,159.833,3.0
2026-08-31T12:36:44.555157+00:00,2026-08-31T15:36:43.825000+00:00,USDJPY,159.829,159.832,3.0
2026-08-31T12:36:45.558345+00:00,2026-08-31T15:36:44.721000+00:00,USDJPY,159.828,159.831,3.0
2026-08-31T12:36:46.562812+00:00,2026-08-31T15:36:44.721000+00:00,USDJPY,159.828,159.831,3.0
